Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,fertilizer_kg/ha,solar_radiation_MJ/m2-day
Suriname,"Rice, paddy",2013,44965,2445.68,537.49,27.17,170.85,18.66
Suriname,Soybeans,1990,5323,2576.97,217.0,26.87,17.54385965,18.61
Suriname,Soybeans,1991,8587,2017.7,207.0,26.93,17.54385965,18.61
Suriname,Soybeans,1992,7805,1571.99,197.5,27.04,50.87719298,18.62
Suriname,Soybeans,1993,7857,1928.02,188.0,26.83,57.89473684,18.71
Suriname,Soybeans,1994,7458,2071.7,178.5,26.82,75.43859649,19.23
Suriname,Soybeans,1995,6667,1787.13,169.0,27.33,75.43859649,18.54
Suriname,Soybeans,1996,9500,2222.57,142.0,27.09,128.0701754,18.91
Suriname,Soybeans,1997,8200,1595.36,139.0,27.27,124.5614035,19.2
Suriname,Soybeans,1998,9000,1777.63,151.33,27.65,133.2280702,19.25
Suriname,Soybeans,1999,8000,2009.56,163.67,27.07,92.98245614,18.96
Suriname,Soybeans,2000,7353,2223.9,176.0,26.86,101.754386,18.65
Suriname,Soybeans,2001,8333,1713.96,581.12,27.12,98.24561404,18.62
Suriname,Soybeans,2002,9051,1893.3,986.25,27.14,92.17777778,19.08
Suriname,Soybeans,2004,10000,1837.82,1214.83,27.47,141.0377358,19.61
Suriname,Soybeans,2005,10000,2342.94,1426.37,27.7,106.3673469,19.13
Suriname,Soybeans,2006,10000,1387.1,1483.84,27.34,183.3265306,18.89
Suriname,Soybeans,2007,10000,1995.15,1847.86,27.19,149.4347826,18.77
Suriname,Soybeans,2008,8571,2162.05,2108.66,27.22,548.6595745,18.51
Suriname,Soybeans,2009,13750,1574.25,2191.37,27.45,158.2931034,19.18
Suriname,Soybeans,2010,14000,2137.39,1286.65,27.7,211.9272727,18.75
Suriname,Soybeans,2011,8462,2285.98,936.24,27.42,206.2931034,18.87
Suriname,Soybeans,2012,10000,1858.4,633.92,27.4,188.9615385,19.17
Suriname,Soybeans,2013,10000,2445.68,537.49,27.17,170.85,18.66
Suriname,Sweet potatoes,1990,90667,2576.97,217.0,26.87,17.54385965,18.61
Suriname,Sweet potatoes,1991,33846,2017.7,207.0,26.93,17.54385965,18.61
Suriname,Sweet potatoes,1992,88846,1571.99,197.5,27.04,50.87719298,18.62
Suriname,Sweet potatoes,1993,61774,1928.02,188.0,26.83,57.89473684,18.71
Suriname,Sweet potatoes,1994,58873,2071.7,178.5,26.82,75.43859649,19.23
Suriname,Sweet potatoes,1995,68750,1787.13,169.0,27.33,75.43859649,18.54
Suriname,Sweet potatoes,1996,115833,2222.57,142.0,27.09,128.0701754,18.91
Suriname,Sweet potatoes,1997,116667,1595.36,139.0,27.27,124.5614035,19.2
Suriname,Sweet potatoes,1998,95000,1777.63,151.33,27.65,133.2280702,19.25
Suriname,Sweet potatoes,1999,122500,2009.56,163.67,27.07,92.98245614,18.96
Suriname,Sweet potatoes,2000,128000,2223.9,176.0,26.86,101.754386,18.65
Suriname,Sweet potatoes,2001,128462,1713.96,581.12,27.12,98.24561404,18.62
Suriname,Sweet potatoes,2002,142308,1893.3,986.25,27.14,92.17777778,19.08
Suriname,Sweet potatoes,2004,126875,1837.82,1214.83,27.47,141.0377358,19.61
Suriname,Sweet potatoes,2005,148367,2342.94,1426.37,27.7,106.3673469,19.13
Suriname,Sweet potatoes,2006,191628,1387.1,1483.84,27.34,183.3265306,18.89
Suriname,Sweet potatoes,2007,161556,1995.15,1847.86,27.19,149.4347826,18.77
Suriname,Sweet potatoes,2008,191220,2162.05,2108.66,27.22,548.6595745,18.51
Suriname,Sweet potatoes,2009,140000,1574.25,2191.37,27.45,158.2931034,19.18
Suriname,Sweet potatoes,2010,190417,2137.39,1286.65,27.7,211.9272727,18.75
Suriname,Sweet potatoes,2011,179630,2285.98,936.24,27.42,206.2931034,18.87
Suriname,Sweet potatoes,2012,185926,1858.4,633.92,27.4,188.9615385,19.17
Suriname,Sweet potatoes,2013,169487,2445.68,537.49,27.17,170.85,18.66
Sweden,Potatoes,1990,348034,797.07,2310.0,8.43,115.5431186,9.76
Sweden,Potatoes,1991,291612,657.39,1841.0,7.49,104.8051668,9.44
Sweden,Potatoes,1992,331543,727.84,1497.0,7.94,113.6350814,9.49
Sweden,Potatoes,1993,375096,621.11,1466.0,6.98,118.5631977,9.62
Sweden,Potatoes,1994,322178,625.06,1962.0,7.23,116.3122074,10.26
Sweden,Potatoes,1995,306791,653.43,1225.0,7.17,106.3918234,9.79
Sweden,Potatoes,1996,328115,575.04,1529.0,6.15,110.5578498,10.25
Sweden,Potatoes,1997,339011,650.31,1534.0,7.66,110.8716023,10.38
Sweden,Potatoes,1998,355757,880.19,1555.0,6.89,105.7259978,9.49
Sweden,Potatoes,1999,301953,707.48,1602.0,8.02,105.6953353,10.12
Sweden,Potatoes,2000,297876,779.59,1721.0,8.42,108.676182,9.45
Sweden,Potatoes,2001,286946,686.68,1789.0,7.48,99.18321637,10.06
Sweden,Potatoes,2002,287905,636.68,2198.0,7.96,100.7346016,10.35
Sweden,Potatoes,2004,309147,613.68,1353.0,7.53,98.23487168,9.97
Sweden,Potatoes,2005,311070,566.76,2132.0,7.72,88.12474415,10.09
Sweden,Potatoes,2006,276011,646.05,2220.0,8.3,86.5998866,9.99
Sweden,Potatoes,2007,276629,655.13,2157.0,8.16,89.72410124,9.76
Sweden,Potatoes,2008,317175,743.85,2352.0,8.49,99.59077523,9.82
Sweden,Potatoes,2009,318212,734.22,1935.0,7.54,64.16257564,9.88
Sweden,Potatoes,2010,301218,634.77,1982.0,6.01,82.05491484,9.77
Sweden,Potatoes,2011,319681,585.82,1781.0,8.18,85.40493837,9.98
Sweden,Potatoes,2012,325809,947.55,1814.0,7.21,76.23101241,9.22
Sweden,Potatoes,2013,337563,558.94,1620.0,7.1,84.67175561,10.02
Sweden,Wheat,1990,64494,797.07,2310.0,8.43,115.5431186,9.76
Sweden,Wheat,1991,58591,657.39,1841.0,7.49,104.8051668,9.44
Sweden,Wheat,1992,53249,727.84,1497.0,7.94,113.6350814,9.49
Sweden,Wheat,1993,58993,621.11,1466.0,6.98,118.5631977,9.62
Sweden,Wheat,1994,53403,625.06,1962.0,7.23,116.3122074,10.26
Sweden,Wheat,1995,59441,653.43,1225.0,7.17,106.3918234,9.79
Sweden,Wheat,1996,60597,575.04,1529.0,6.15,110.5578498,10.25
Sweden,Wheat,1997,59742,650.31,1534.0,7.66,110.8716023,10.38
Sweden,Wheat,1998,56494,880.19,1555.0,6.89,105.7259978,9.49
Sweden,Wheat,1999,60236,707.48,1602.0,8.02,105.6953353,10.12
Sweden,Wheat,2000,59066,779.59,1721.0,8.42,108.676182,9.45
Sweden,Wheat,2001,59412,686.68,1789.0,7.48,99.18321637,10.06
Sweden,Wheat,2002,61487,636.68,2198.0,7.96,100.7346016,10.35
Sweden,Wheat,2004,59798,613.68,1353.0,7.53,98.23487168,9.97
Sweden,Wheat,2005,63334,566.76,2132.0,7.72,88.12474415,10.09
Sweden,Wheat,2006,54627,646.05,2220.0,8.3,86.5998866,9.99
Sweden,Wheat,2007,62571,655.13,2157.0,8.16,89.72410124,9.76
Sweden,Wheat,2008,61087,743.85,2352.0,8.49,99.59077523,9.82
Sweden,Wheat,2009,60776,734.22,1935.0,7.54,64.16257564,9.88
Sweden,Wheat,2010,53966,634.77,1982.0,6.01,82.05491484,9.77
Sweden,Wheat,2011,53786,585.82,1781.0,8.18,85.40493837,9.98
Sweden,Wheat,2012,62379,947.55,1814.0,7.21,76.23101241,9.22
Sweden,Wheat,2013,57792,558.94,1620.0,7.1,84.67175561,10.02
Switzerland,Maize,1990,85102,1243.72,2282.0,8.19,416.5322881,12.11
Switzerland,Maize,1991,80510,1066.38,2055.9,7.24,390.1381899,12.56
Switzerland,Maize,1992,83130,1252.51,2018.7,7.98,374.3041206,12.15
Switzerland,Maize,1993,89050,1218.58,1934.5,7.48,368.417945,12.25
Switzerland,Maize,1994,87490,1319.18,1922.5,8.78,345.9028051,12.74
Switzerland,Maize,1995,83614,1522.24,1826.3,7.65,319.7914675,12.33
Switzerland,Maize,1996,85748,1177.55,1746.3,6.66,297.4089494,12.35
Switzerland,Maize,1997,92732,1096.67,1644.3,7.96,291.6657828,13.02
Switzerland,Maize,1998,91140,1173.64,1563.6,7.81,290.7989381,12.79
Switzerland,Maize,1999,88852,1699.44,1526.6,7.76,248.8523515,12.48
Switzerland,Maize,2000,96519,1237.18,1576.9,8.54,217.9745294,12.11
Switzerland,Maize,2001,89441,1583.72,1561.9,7.82,240.5585797,12.0
Switzerland,Maize,2002,92168,1632.44,1526.6,8.42,196.5456388,11.76
Switzerland,Maize,2004,96142,1300.92,1390.7,7.67,216.8239003,12.2
Switzerland,Maize,2005,96497,1240.34,1388.3,7.49,228.4069822,12.81
Switzerland,Maize,2006,84488,1361.7,1359.04,8.19,229.1271296,12.87
Switzerland,Maize,2007,101695,1549.23,2099.3,8.43,230.3048072,12.91
Switzerland,Maize,2008,97027,1381.76,2011.47,7.98,227.7274531,11.94
Switzerland,Maize,2009,104132,1231.06,2170.4,8.15,191.2002525,12.75
Switzerland,Maize,2010,84922,1305.38,2059.6,7.06,218.7891796,12.54
Switzerland,Maize,2011,114447,1140.63,2132.14,8.68,209.3951812,13.18
Switzerland,Maize,2012,108279,1497.61,2077.9,7.96,167.9628463,12.72
Switzerland,Maize,2013,100837,1267.17,2098.5,7.94,203.4491292,12.19
Switzerland,Potatoes,1990,379017,1243.72,2282.0,8.19,416.5322881,12.11
Switzerland,Potatoes,1991,398785,1066.38,2055.9,7.24,390.1381899,12.56
Switzerland,Potatoes,1992,422849,1252.51,2018.7,7.98,374.3041206,12.15
Switzerland,Potatoes,1993,439261,1218.58,1934.5,7.48,368.417945,12.25
Switzerland,Potatoes,1994,331744,1319.18,1922.5,8.78,345.9028051,12.74
Switzerland,Potatoes,1995,352941,1522.24,1826.3,7.65,319.7914675,12.33
Switzerland,Potatoes,1996,487219,1177.55,1746.3,6.66,297.4089494,12.35
Switzerland,Potatoes,1997,459163,1096.67,1644.3,7.96,291.6657828,13.02
Switzerland,Potatoes,1998,403371,1173.64,1563.6,7.81,290.7989381,12.79
Switzerland,Potatoes,1999,352256,1699.44,1526.6,7.76,248.8523515,12.48
Switzerland,Potatoes,2000,424362,1237.18,1576.9,8.54,217.9745294,12.11
Switzerland,Potatoes,2001,375698,1583.72,1561.9,7.82,240.5585797,12.0
Switzerland,Potatoes,2002,390936,1632.44,1526.6,8.42,196.5456388,11.76
Switzerland,Potatoes,2004,394976,1300.92,1390.7,7.67,216.8239003,12.2
Switzerland,Potatoes,2005,387450,1240.34,1388.3,7.49,228.4069822,12.81
Switzerland,Potatoes,2006,326986,1361.7,1359.04,8.19,229.1271296,12.87
Switzerland,Potatoes,2007,417029,1549.23,2099.3,8.43,230.3048072,12.91
Switzerland,Potatoes,2008,427835,1381.76,2011.47,7.98,227.7274531,11.94
Switzerland,Potatoes,2009,465002,1231.06,2170.4,8.15,191.2002525,12.75
Switzerland,Potatoes,2010,386978,1305.38,2059.6,7.06,218.7891796,12.54
Switzerland,Potatoes,2011,457778,1140.63,2132.14,8.68,209.3951812,13.18
Switzerland,Potatoes,2012,411034,1497.61,2077.9,7.96,167.9628463,12.72
Switzerland,Potatoes,2013,325935,1267.17,2098.5,7.94,203.4491292,12.19
Switzerland,Soybeans,1990,24266,1243.72,2282.0,8.19,416.5322881,12.11
Switzerland,Soybeans,1991,23437,1066.38,2055.9,7.24,390.1381899,12.56
Switzerland,Soybeans,1992,26335,1252.51,2018.7,7.98,374.3041206,12.15
Switzerland,Soybeans,1993,22818,1218.58,1934.5,7.48,368.417945,12.25
Switzerland,Soybeans,1994,27575,1319.18,1922.5,8.78,345.9028051,12.74
Switzerland,Soybeans,1995,27750,1522.24,1826.3,7.65,319.7914675,12.33
Switzerland,Soybeans,1996,25723,1177.55,1746.3,6.66,297.4089494,12.35
Switzerland,Soybeans,1997,26472,1096.67,1644.3,7.96,291.6657828,13.02
Switzerland,Soybeans,1998,26054,1173.64,1563.6,7.81,290.7989381,12.79
Switzerland,Soybeans,1999,33229,1699.44,1526.6,7.76,248.8523515,12.48
Switzerland,Soybeans,2000,39391,1237.18,1576.9,8.54,217.9745294,12.11
Switzerland,Soybeans,2001,30713,1583.72,1561.9,7.82,240.5585797,12.0
Switzerland,Soybeans,2002,30243,1632.44,1526.6,8.42,196.5456388,11.76
Switzerland,Soybeans,2004,28446,1300.92,1390.7,7.67,216.8239003,12.2
Switzerland,Soybeans,2005,26350,1240.34,1388.3,7.49,228.4069822,12.81
Switzerland,Soybeans,2006,26667,1361.7,1359.04,8.19,229.1271296,12.87
Switzerland,Soybeans,2007,26052,1549.23,2099.3,8.43,230.3048072,12.91
Switzerland,Soybeans,2008,29087,1381.76,2011.47,7.98,227.7274531,11.94
Switzerland,Soybeans,2009,27076,1231.06,2170.4,8.15,191.2002525,12.75
Switzerland,Soybeans,2010,28298,1305.38,2059.6,7.06,218.7891796,12.54
Switzerland,Soybeans,2011,29386,1140.63,2132.14,8.68,209.3951812,13.18
Switzerland,Soybeans,2012,28111,1497.61,2077.9,7.96,167.9628463,12.72
Switzerland,Soybeans,2013,25252,1267.17,2098.5,7.94,203.4491292,12.19
Switzerland,Wheat,1990,56376,1243.72,2282.0,8.19,416.5322881,12.11
Switzerland,Wheat,1991,59471,1066.38,2055.9,7.24,390.1381899,12.56
Switzerland,Wheat,1992,55114,1252.51,2018.7,7.98,374.3041206,12.15
Switzerland,Wheat,1993,59382,1218.58,1934.5,7.48,368.417945,12.25
Switzerland,Wheat,1994,54925,1319.18,1922.5,8.78,345.9028051,12.74
Switzerland,Wheat,1995,59798,1522.24,1826.3,7.65,319.7914675,12.33
Switzerland,Wheat,1996,66149,1177.55,1746.3,6.66,297.4089494,12.35
Switzerland,Wheat,1997,59787,1096.67,1644.3,7.96,291.6657828,13.02
Switzerland,Wheat,1998,61811,1173.64,1563.6,7.81,290.7989381,12.79
Switzerland,Wheat,1999,52609,1699.44,1526.6,7.76,248.8523515,12.48
Switzerland,Wheat,2000,59477,1237.18,1576.9,8.54,217.9745294,12.11
Switzerland,Wheat,2001,55116,1583.72,1561.9,7.82,240.5585797,12.0
Switzerland,Wheat,2002,56340,1632.44,1526.6,8.42,196.5456388,11.76
Switzerland,Wheat,2004,61177,1300.92,1390.7,7.67,216.8239003,12.2
Switzerland,Wheat,2005,57316,1240.34,1388.3,7.49,228.4069822,12.81
Switzerland,Wheat,2006,58130,1361.7,1359.04,8.19,229.1271296,12.87
Switzerland,Wheat,2007,59803,1549.23,2099.3,8.43,230.3048072,12.91
Switzerland,Wheat,2008,60014,1381.76,2011.47,7.98,227.7274531,11.94
Switzerland,Wheat,2009,60214,1231.06,2170.4,8.15,191.2002525,12.75
Switzerland,Wheat,2010,57490,1305.38,2059.6,7.06,218.7891796,12.54
Switzerland,Wheat,2011,62952,1140.63,2132.14,8.68,209.3951812,13.18
Switzerland,Wheat,2012,57763,1497.61,2077.9,7.96,167.9628463,12.72
Switzerland,Wheat,2013,53834,1267.17,2098.5,7.94,203.4491292,12.19
Tajikistan,Maize,1992,29613,302.62,2280.0,7.9,148.8372093,14.79
Tajikistan,Maize,1993,30455,390.2,2280.0,7.29,87.45684695,15.17
Tajikistan,Maize,1994,18000,192.86,714.0,8.01,82.35294118,16.32
Tajikistan,Maize,1995,19372,162.21,54.0,8.49,82.93838863,15.98
Tajikistan,Maize,1996,37520,257.1,826.0,7.55,76.57213317,15.15
Tajikistan,Maize,1997,27501,145.28,751.31,8.69,63.04192355,16.12
Tajikistan,Maize,1998,29816,226.53,676.63,8.34,47.03061224,15.52
Tajikistan,Maize,1999,28100,201.26,601.94,8.74,13.52040816,15.48
Tajikistan,Maize,2000,27011,139.93,527.25,8.78,11.35204082,15.58
Tajikistan,Maize,2001,29515,149.43,452.56,9.16,15.45338442,16.16
Tajikistan,Maize,2002,35117,177.59,377.88,8.63,40.97823303,15.8
Tajikistan,Maize,2004,46811,239.62,228.5,9.24,25.04755784,15.28
Tajikistan,Maize,2005,40471,171.85,235.4,8.61,16.49801849,15.51
Tajikistan,Maize,2006,37740,190.32,241.9,8.97,35.192673,15.62
Tajikistan,Maize,2007,40109,154.81,247.9,8.69,16.19705094,16.45
Tajikistan,Maize,2008,93985,106.38,253.5,8.29,11.03373819,16.24
Tajikistan,Maize,2009,98893,105.38,258.1,8.42,12.12802768,14.95
Tajikistan,Maize,2010,120521,147.77,262.1,8.98,9.592984335,14.88
Tajikistan,Maize,2011,121228,120.61,264.6,8.45,6.555435953,15.73
Tajikistan,Maize,2012,125670,90.13,264.6,7.71,9.160574059,15.62
Tajikistan,Maize,2013,124827,45.12,264.6,10.1,12.49155186,15.94
Tajikistan,Potatoes,1992,128769,302.62,2280.0,7.9,148.8372093,14.79
Tajikistan,Potatoes,1993,120492,390.2,2280.0,7.29,87.45684695,15.17
Tajikistan,Potatoes,1994,111667,192.86,714.0,8.01,82.35294118,16.32
Tajikistan,Potatoes,1995,279000,162.21,54.0,8.49,82.93838863,15.98
Tajikistan,Potatoes,1996,107700,257.1,826.0,7.55,76.57213317,15.15
Tajikistan,Potatoes,1997,100289,145.28,751.31,8.69,63.04192355,16.12
Tajikistan,Potatoes,1998,104926,226.53,676.63,8.34,47.03061224,15.52
Tajikistan,Potatoes,1999,117128,201.26,601.94,8.74,13.52040816,15.48
Tajikistan,Potatoes,2000,119046,139.93,527.25,8.78,11.35204082,15.58
Tajikistan,Potatoes,2001,132600,149.43,452.56,9.16,15.45338442,16.16
Tajikistan,Potatoes,2002,158022,177.59,377.88,8.63,40.97823303,15.8
Tajikistan,Potatoes,2004,183006,239.62,228.5,9.24,25.04755784,15.28
Tajikistan,Potatoes,2005,196227,171.85,235.4,8.61,16.49801849,15.51
Tajikistan,Potatoes,2006,198508,190.32,241.9,8.97,35.192673,15.62
Tajikistan,Potatoes,2007,218368,154.81,247.9,8.69,16.19705094,16.45
Tajikistan,Potatoes,2008,237053,106.38,253.5,8.29,11.03373819,16.24
Tajikistan,Potatoes,2009,231535,105.38,258.1,8.42,12.12802768,14.95
Tajikistan,Potatoes,2010,239308,147.77,262.1,8.98,9.592984335,14.88
Tajikistan,Potatoes,2011,235049,120.61,264.6,8.45,6.555435953,15.73
Tajikistan,Potatoes,2012,237444,90.13,264.6,7.71,9.160574059,15.62
Tajikistan,Potatoes,2013,251396,45.12,264.6,10.1,12.49155186,15.94
Tajikistan,"Rice, paddy",1992,20184,302.62,2280.0,7.9,148.8372093,14.79
Tajikistan,"Rice, paddy",1993,18306,390.2,2280.0,7.29,87.45684695,15.17
Tajikistan,"Rice, paddy",1994,15385,192.86,714.0,8.01,82.35294118,16.32
Tajikistan,"Rice, paddy",1995,18000,162.21,54.0,8.49,82.93838863,15.98
Tajikistan,"Rice, paddy",1996,17268,257.1,826.0,7.55,76.57213317,15.15
Tajikistan,"Rice, paddy",1997,27093,145.28,751.31,8.69,63.04192355,16.12
Tajikistan,"Rice, paddy",1998,24566,226.53,676.63,8.34,47.03061224,15.52
Tajikistan,"Rice, paddy",1999,24908,201.26,601.94,8.74,13.52040816,15.48
Tajikistan,"Rice, paddy",2000,37900,139.93,527.25,8.78,11.35204082,15.58
Tajikistan,"Rice, paddy",2001,26100,149.43,452.56,9.16,15.45338442,16.16
Tajikistan,"Rice, paddy",2002,28523,177.59,377.88,8.63,40.97823303,15.8
Tajikistan,"Rice, paddy",2004,36408,239.62,228.5,9.24,25.04755784,15.28
Tajikistan,"Rice, paddy",2005,32844,171.85,235.4,8.61,16.49801849,15.51
Tajikistan,"Rice, paddy",2006,31415,190.32,241.9,8.97,35.192673,15.62
Tajikistan,"Rice, paddy",2007,30707,154.81,247.9,8.69,16.19705094,16.45
Tajikistan,"Rice, paddy",2008,52616,106.38,253.5,8.29,11.03373819,16.24
Tajikistan,"Rice, paddy",2009,43558,105.38,258.1,8.42,12.12802768,14.95
Tajikistan,"Rice, paddy",2010,51740,147.77,262.1,8.98,9.592984335,14.88
Tajikistan,"Rice, paddy",2011,58186,120.61,264.6,8.45,6.555435953,15.73
Tajikistan,"Rice, paddy",2012,62517,90.13,264.6,7.71,9.160574059,15.62
Tajikistan,"Rice, paddy",2013,66592,45.12,264.6,10.1,12.49155186,15.94
Tajikistan,Sorghum,1992,11720,302.62,2280.0,7.9,148.8372093,14.79
Tajikistan,Sorghum,1993,13716,390.2,2280.0,7.29,87.45684695,15.17
Tajikistan,Sorghum,1994,14087,192.86,714.0,8.01,82.35294118,16.32
Tajikistan,Sorghum,1995,19182,162.21,54.0,8.49,82.93838863,15.98
Tajikistan,Sorghum,1996,7338,257.1,826.0,7.55,76.57213317,15.15
Tajikistan,Sorghum,1997,8883,145.28,751.31,8.69,63.04192355,16.12
Tajikistan,Sorghum,1998,20704,226.53,676.63,8.34,47.03061224,15.52
Tajikistan,Sorghum,1999,11327,201.26,601.94,8.74,13.52040816,15.48
Tajikistan,Sorghum,2000,14588,139.93,527.25,8.78,11.35204082,15.58
Tajikistan,Sorghum,2001,13444,149.43,452.56,9.16,15.45338442,16.16
Tajikistan,Sorghum,2002,12353,177.59,377.88,8.63,40.97823303,15.8
Tajikistan,Sorghum,2004,17786,239.62,228.5,9.24,25.04755784,15.28
Tajikistan,Sorghum,2005,12140,171.85,235.4,8.61,16.49801849,15.51
Tajikistan,Sorghum,2006,14240,190.32,241.9,8.97,35.192673,15.62
Tajikistan,Sorghum,2007,16316,154.81,247.9,8.69,16.19705094,16.45
Tajikistan,Sorghum,2008,10687,106.38,253.5,8.29,11.03373819,16.24
Tajikistan,Sorghum,2009,8889,105.38,258.1,8.42,12.12802768,14.95
Tajikistan,Sorghum,2010,17840,147.77,262.1,8.98,9.592984335,14.88
Tajikistan,Sorghum,2011,7981,120.61,264.6,8.45,6.555435953,15.73
Tajikistan,Sorghum,2012,29444,90.13,264.6,7.71,9.160574059,15.62
Tajikistan,Sorghum,2013,34000,45.12,264.6,10.1,12.49155186,15.94
Tajikistan,Soybeans,1992,50,302.62,2280.0,7.9,148.8372093,14.79
Tajikistan,Soybeans,1993,80,390.2,2280.0,7.29,87.45684695,15.17
Tajikistan,Soybeans,1994,111,192.86,714.0,8.01,82.35294118,16.32
Tajikistan,Soybeans,1995,117,162.21,54.0,8.49,82.93838863,15.98
Tajikistan,Soybeans,1996,227,257.1,826.0,7.55,76.57213317,15.15
Tajikistan,Soybeans,1997,200,145.28,751.31,8.69,63.04192355,16.12
Tajikistan,Soybeans,1998,383,226.53,676.63,8.34,47.03061224,15.52
Tajikistan,Soybeans,1999,260,201.26,601.94,8.74,13.52040816,15.48
Tajikistan,Soybeans,2000,525,139.93,527.25,8.78,11.35204082,15.58
Tajikistan,Soybeans,2001,540,149.43,452.56,9.16,15.45338442,16.16
Tajikistan,Soybeans,2002,230,177.59,377.88,8.63,40.97823303,15.8
Tajikistan,Soybeans,2004,100,239.62,228.5,9.24,25.04755784,15.28
Tajikistan,Soybeans,2006,500,190.32,241.9,8.97,35.192673,15.62
Tajikistan,Soybeans,2007,824,154.81,247.9,8.69,16.19705094,16.45
Tajikistan,Soybeans,2008,112,106.38,253.5,8.29,11.03373819,16.24
Tajikistan,Soybeans,2009,2459,105.38,258.1,8.42,12.12802768,14.95
Tajikistan,Soybeans,2010,2156,147.77,262.1,8.98,9.592984335,14.88
Tajikistan,Soybeans,2011,2688,120.61,264.6,8.45,6.555435953,15.73
Tajikistan,Soybeans,2012,4000,90.13,264.6,7.71,9.160574059,15.62
Tajikistan,Soybeans,2013,3273,45.12,264.6,10.1,12.49155186,15.94
Tajikistan,Wheat,1992,9073,302.62,2280.0,7.9,148.8372093,14.79
Tajikistan,Wheat,1993,8513,390.2,2280.0,7.29,87.45684695,15.17
Tajikistan,Wheat,1994,8409,192.86,714.0,8.01,82.35294118,16.32
Tajikistan,Wheat,1995,8882,162.21,54.0,8.49,82.93838863,15.98
Tajikistan,Wheat,1996,8566,257.1,826.0,7.55,76.57213317,15.15
Tajikistan,Wheat,1997,12687,145.28,751.31,8.69,63.04192355,16.12
Tajikistan,Wheat,1998,11448,226.53,676.63,8.34,47.03061224,15.52
Tajikistan,Wheat,1999,11486,201.26,601.94,8.74,13.52040816,15.48
Tajikistan,Wheat,2000,11839,139.93,527.25,8.78,11.35204082,15.58
Tajikistan,Wheat,2001,13098,149.43,452.56,9.16,15.45338442,16.16
Tajikistan,Wheat,2002,17898,177.59,377.88,8.63,40.97823303,15.8
Tajikistan,Wheat,2004,19897,239.62,228.5,9.24,25.04755784,15.28
Tajikistan,Wheat,2005,19603,171.85,235.4,8.61,16.49801849,15.51
Tajikistan,Wheat,2006,19967,190.32,241.9,8.97,35.192673,15.62
Tajikistan,Wheat,2007,23500,154.81,247.9,8.69,16.19705094,16.45
Tajikistan,Wheat,2008,19866,106.38,253.5,8.29,11.03373819,16.24
Tajikistan,Wheat,2009,30343,105.38,258.1,8.42,12.12802768,14.95
Tajikistan,Wheat,2010,30159,147.77,262.1,8.98,9.592984335,14.88
Tajikistan,Wheat,2011,23359,120.61,264.6,8.45,6.555435953,15.73
Tajikistan,Wheat,2012,26758,90.13,264.6,7.71,9.160574059,15.62
Tajikistan,Wheat,2013,29735,45.12,264.6,10.1,12.49155186,15.94
Thailand,Cassava,1990,139159,1161.95,18849.0,27.96,59.6656568,20.34
Thailand,Cassava,1991,137453,980.33,18849.0,27.85,54.94574529,19.92
Thailand,Cassava,1992,140332,966.33,18849.0,27.55,64.84510964,20.21
Thailand,Cassava,1993,140491,841.23,18849.0,27.58,85.16242318,20.35
Thailand,Cassava,1994,138073,1240.47,20448.0,27.76,79.63461764,20.28
Thailand,Cassava,1995,130244,1329.82,24062.0,27.68,88.33528722,19.9
Thailand,Cassava,1996,141581,1291.58,21901.0,27.37,88.23455643,19.11
Thailand,Cassava,1997,146976,996.3,23960.0,28.01,85.03186542,19.93
Thailand,Cassava,1998,149280,1125.98,19212.0,28.44,93.06953209,19.72
Thailand,Cassava,1999,154929,1163.57,22761.0,27.34,100.0753817,19.01
Thailand,Cassava,2000,168570,1186.63,20334.0,27.52,88.3103819,19.21
Thailand,Cassava,2001,175324,1008.55,30629.67,27.81,94.94148157,18.88
Thailand,Cassava,2002,170694,1120.19,40925.33,27.98,100.0008436,18.57
Thailand,Cassava,2004,202778,1064.68,88548.0,27.8,111.8296673,19.42
Thailand,Cassava,2005,171804,931.8,43831.0,27.92,96.21220056,18.23
Thailand,Cassava,2006,210910,1261.54,41220.0,27.92,99.81780204,18.98
